date,open,close,high,low,change_pct,volume,turnover_rate,pe,pb
2017-03-06,6.8752,7.5002,7.5002,6.8752,43.9606,9661,0.0217,28.3902,4.5169
2017-03-07,8.2493,8.2493,8.2493,8.2493,9.9886,2900,0.0065,31.2259,4.9681
2017-03-08,9.0756,9.0756,9.0756,9.0756,10.0156,6230,0.014,34.3534,5.4657
2017-03-09,9.9831,9.9831,9.9831,9.9831,10.0,10130,0.0228,37.7887,6.0122
2017-03-10,10.9806,10.9806,10.9806,10.9806,9.9914,9330,0.021,41.5644,6.613
2017-03-13,12.0808,12.0808,12.0808,12.0808,10.0195,16268,0.0366,45.7289,7.2755
2017-03-14,13.288,13.288,13.288,13.288,9.9929,12798,0.0288,50.2986,8.0026
2017-03-15,14.6151,14.6151,14.6151,14.6151,9.9871,23163,0.0521,55.3219,8.8018
2017-03-16,16.0749,16.0749,16.0749,16.0749,9.9883,29619,0.0666,60.8476,9.681
2017-03-17,17.6845,17.6845,17.6845,17.6845,10.0133,42315,0.0951,66.9405,10.6503
2017-03-20,19.4525,19.4525,19.4525,19.4525,9.9976,89294,0.2007,73.6329,11.7151
2017-03-21,21.396,21.396,21.396,21.396,9.9912,228746,0.514,80.9898,12.8856
2017-03-22,23.5365,23.5365,23.5365,23.5365,10.004,225671,0.5071,89.092,14.1747
2017-03-23,25.891,25.891,25.891,25.891,10.0036,130280,0.2928,98.0044,15.5927
2017-03-24,28.481,28.481,28.481,28.481,10.0033,457126,1.0272,107.8081,17.1524
2017-03-27,31.3278,31.3278,31.3278,31.3278,9.9955,1430979,3.2157,118.584,18.8669
2017-03-28,33.6052,34.2902,34.4614,32.9674,9.4561,30822788,69.2647,129.7975,20.651
2017-03-29,32.1069,30.8612,34.2474,30.8612,-10.0,20480601,46.0238,116.8178,18.5859
2017-03-30,29.5555,27.7746,29.8637,27.7746,-10.0014,16529351,37.1446,105.1344,16.727
