date,open,close,high,low,change_pct,volume,turnover_rate,pe,pb
2016-01-04,13.5873,12.2036,13.5873,12.2036,-10.0,1543438,1.591,68.4895,8.012
2016-01-05,11.014,11.2497,12.2008,10.9835,-7.8164,3062041,3.1564,63.1361,7.3858
2016-01-06,11.2664,11.6324,11.7794,11.0944,3.4015,2246147,2.3154,65.2837,7.637
2016-01-07,11.283,10.4705,11.283,10.4705,-9.9881,530400,0.5467,58.7631,6.8742
2016-01-08,10.7035,10.5371,10.8671,9.7607,0.6356,3126314,3.2227,59.1366,6.9179
2016-01-11,10.0518,10.1184,10.343,9.4834,-3.9737,2836039,2.9234,56.7867,6.643
2016-01-12,10.0102,9.9437,10.2487,9.8466,-1.7265,1243647,1.282,55.8063,6.5283
2016-01-13,10.0186,9.4279,10.3014,9.4279,-5.1868,1262137,1.301,52.9117,6.1897
2016-01-14,8.9843,9.8439,10.0019,8.8733,4.4118,1771498,1.8261,55.246,6.4628
2016-01-15,9.8577,9.1756,9.8577,9.012,-6.7887,2225323,2.2939,51.4955,6.0241
2016-01-18,8.7901,9.4168,9.7052,8.7763,2.6292,1918616,1.9777,52.8495,6.1824
2016-01-19,9.3531,9.8577,9.9742,9.1673,4.682,1960988,2.0214,55.3239,6.4719
2016-01-20,9.7607,9.7246,10.074,9.6359,-1.3502,1613761,1.6635,54.5769,6.3845
2016-01-21,9.4473,9.3142,9.977,9.0979,-4.2201,1708598,1.7613,52.2736,6.1151
2016-01-22,9.464,9.3669,9.5111,8.926,0.5656,1179793,1.2162,52.5693,6.1497
2016-01-25,9.3447,9.2477,9.5388,9.1867,-1.2729,1210994,1.2483,51.9002,6.0714
2016-01-26,9.2227,8.4186,9.3891,8.3603,-8.9655,1270046,1.3092,47.247,5.5271
2016-01-27,8.4519,8.0969,8.4519,7.6533,-3.8208,1934952,1.9946,45.4418,5.3159
2016-01-28,7.8252,7.3316,8.0387,7.315,-9.4521,1537719,1.5851,41.1466,4.8134
2016-01-29,7.2235,7.7669,7.8862,7.0848,5.938,1396200,1.4392,43.5899,5.0992
2016-02-01,7.7669,7.5701,7.9305,7.4453,-2.5348,1018034,1.0494,42.485,4.97
2016-02-02,7.5701,8.0747,8.0831,7.5701,6.6667,1672716,1.7243,45.3173,5.3013
2016-02-03,8.0165,8.0858,8.1496,7.7697,0.1374,1139877,1.175,45.3796,5.3086
2016-02-04,8.2356,8.4103,8.5683,8.1274,4.0123,1496510,1.5426,47.2003,5.5216
2016-02-05,8.4103,8.3188,8.5822,8.2966,-1.088,998519,1.0293,46.6868,5.4615
2016-02-15,8.3188,8.4851,8.4851,8.1524,2.0,1353947,1.3957,47.6205,5.5707
2016-02-16,8.5683,8.9149,9.2893,8.4907,5.0654,2047625,2.1107,50.0327,5.8529
2016-02-17,8.9149,9.1146,9.1229,8.8123,2.2395,1491496,1.5375,51.1532,5.984
2016-02-18,9.1506,8.9843,9.2421,8.9316,-1.4299,1377226,1.4197,50.4217,5.8984
2016-02-19,8.9011,8.8733,9.0647,8.6792,-1.2346,1600599,1.6499,49.7992,5.8256
2016-02-22,8.9732,8.9205,9.0952,8.707,0.5312,3235069,3.3348,50.0638,5.8566
2016-02-23,8.9565,8.9427,9.0258,8.7624,0.2487,2028831,2.0914,50.1883,5.8711
2016-02-24,8.9232,8.9232,8.9538,8.6155,-0.2171,1483409,1.5291,50.0794,5.8584
2016-02-25,8.9288,8.0304,8.9288,8.0304,-10.0062,1846477,1.9034,45.0683,5.2722
2016-02-26,8.0137,7.839,8.169,7.5091,-2.3826,1417420,1.4611,43.9945,5.1466
2016-02-29,7.7642,7.0543,7.7642,7.0543,-10.0106,1554405,1.6023,39.5904,4.6314
2016-03-01,7.0848,7.1791,7.3455,6.655,1.7689,2270767,2.3407,40.2907,4.7133
2016-03-02,7.0765,7.4869,7.5312,6.899,4.2874,2562852,2.6418,42.0181,4.9154
2016-03-03,7.4869,7.7503,7.7919,7.4397,3.5185,2653361,2.7351,43.4965,5.0883
