date,open,close,high,low,change_pct,volume,turnover_rate,pe,pb
2016-01-04,44.4787,41.1578,45.298,40.3646,-7.9891,7868365,1.7593,59.5809,4.586
2016-01-05,38.787,42.134,43.5722,38.787,2.3719,10884887,2.4338,60.994,4.6948
2016-01-06,42.1427,41.8464,42.2735,40.1206,-0.6827,8306445,1.8573,60.5777,4.6627
2016-01-07,40.7917,37.7324,40.7917,37.6713,-9.8313,2162980,0.4836,54.6221,4.2043
2016-01-08,38.264,36.2855,39.2141,34.0541,-3.8346,8724338,1.9507,52.5276,4.0431
2016-01-11,34.4289,32.6595,35.8758,32.6595,-9.9928,7950092,1.7776,47.2786,3.6391
2016-01-12,32.2586,32.1627,32.9472,31.2039,-1.5212,7627910,1.7055,46.5594,3.5837
2016-01-13,34.8647,32.8077,35.379,32.337,2.0054,16541590,3.6986,47.4931,3.6556
2016-01-14,31.0645,33.2522,33.7316,29.6786,1.3549,11638393,2.6023,48.1366,3.7051
2016-01-15,33.043,31.2911,33.8101,30.864,-5.8978,10072345,2.2521,45.2976,3.4866
2016-01-18,30.0708,31.9187,32.6683,29.7309,2.0056,8005299,1.7899,46.2061,3.5565
2016-01-19,32.2499,33.7229,34.089,32.1714,5.6526,12893915,2.883,48.818,3.7576
2016-01-20,33.1564,32.921,33.7229,32.5549,-2.3779,8378920,1.8735,47.6571,3.6682
2016-01-21,32.1627,30.803,32.8513,30.5328,-6.4337,7999403,1.7886,44.591,3.4322
2016-01-22,31.2998,31.3085,31.7269,30.2452,1.6412,6042011,1.351,45.3228,3.4885
2016-01-25,32.0756,32.0756,32.5637,31.6572,2.4499,5694517,1.2733,46.4332,3.574
2016-01-26,31.3172,28.868,31.6223,28.868,-10.0,7523970,1.6823,41.7899,3.2166
2016-01-27,28.9377,28.4758,29.1731,26.5931,-1.3587,6598139,1.4753,41.2221,3.1729
2016-01-28,27.8918,27.6041,30.3323,27.4037,-3.0609,7409390,1.6567,39.9603,3.0758
2016-01-29,27.2032,28.6152,28.8506,26.8284,3.6628,8025683,1.7945,41.424,3.1884
2016-02-01,28.7634,29.1469,30.0708,28.3276,1.858,7501483,1.6773,42.1936,3.2477
2016-02-02,28.8157,30.5066,30.5415,28.8157,4.6651,8067890,1.8039,44.162,3.3992
2016-02-03,30.402,30.3323,30.4892,29.4607,-0.5714,6759380,1.5114,43.9097,3.3798
2016-02-04,31.692,31.2301,32.6072,30.9424,2.9598,8784479,1.9642,45.2093,3.4798
2016-02-05,30.9163,32.4503,33.6968,30.9076,3.9073,9170709,2.0505,46.9758,3.6158
2016-02-15,30.6025,32.6072,33.3394,30.6025,0.4835,8812836,1.9705,47.2029,3.6332
2016-02-16,32.86,33.4789,33.6445,32.3109,2.6731,9325681,2.0852,48.4647,3.7304
2016-02-17,33.1302,33.505,34.2807,33.0256,0.0781,8122200,1.8161,48.5025,3.7333
2016-02-18,33.627,32.8251,33.9059,32.6857,-2.0291,5824023,1.3022,47.5183,3.6575
