date,open,close,high,low,change_pct,volume,turnover_rate,pe,pb
2016-01-04,38.7598,35.0686,38.7598,35.0638,-9.9635,1290718,2.8305,83.7424,13.1822
2016-01-05,31.7517,34.1162,35.0117,31.7517,-2.7159,1490327,3.2683,81.468,12.8242
2016-01-06,34.1067,34.6848,35.1586,33.666,1.6667,967857,2.1225,82.8258,13.0379
2016-01-07,34.1162,31.2447,34.1162,31.2353,-9.918,291700,0.6397,74.6111,11.7448
2016-01-08,32.3582,31.7707,32.6568,29.4821,1.6833,1405443,3.0821,75.8671,11.9425
2016-01-11,31.1263,30.5198,32.4104,30.425,-3.9374,1124700,2.4664,72.88,11.4723
2016-01-12,30.5814,30.7377,31.33,29.9133,0.7142,938437,2.058,73.4004,11.5542
2016-01-13,30.5624,30.3255,31.2732,30.0886,-1.3411,743952,1.6315,72.416,11.3993
2016-01-14,29.1409,31.7612,32.0218,29.1409,4.7344,899451,1.9725,75.8445,11.939
2016-01-15,31.7612,30.2971,31.9839,30.1265,-4.6099,810290,1.777,72.3481,11.3886
2016-01-18,30.136,31.3821,31.9223,29.8517,3.5815,897994,1.9693,74.9393,11.7965
2016-01-19,31.3821,32.1213,32.164,31.0268,2.3554,711814,1.561,76.7044,12.0743
2016-01-20,31.9839,31.8891,32.4578,31.7517,-0.7228,561176,1.2306,76.15,11.987
2016-01-21,31.8655,30.3255,31.9365,30.2307,-4.9034,781888,1.7147,72.416,11.3993
2016-01-22,30.7898,30.4676,30.9889,29.7569,0.4688,563824,1.2365,72.7555,11.4527
2016-01-25,30.6287,30.207,30.8846,29.9038,-0.8554,527644,1.1571,72.1332,11.3547
2016-01-26,30.0886,28.5723,30.8609,28.3354,-5.4118,1006130,2.2064,68.8812,10.8428
2016-01-27,29.0461,29.4631,29.7806,27.4825,3.1177,1263820,2.7715,71.0287,11.1809
2016-01-28,28.9182,28.4775,29.9369,28.4681,-3.3451,517102,1.134,68.6527,10.8069
2016-01-29,28.4775,29.6953,29.8517,28.4775,4.2762,620147,1.36,71.5884,11.269
2016-02-01,29.6621,29.0935,29.8374,28.6671,-2.0265,456488,1.0011,70.1377,11.0406
2016-02-02,29.103,29.9938,30.3208,29.103,3.0945,637334,1.3977,72.3081,11.3823
2016-02-03,29.6147,29.6384,29.8517,29.1409,-1.1848,483400,1.0601,71.4514,11.2474
2016-02-04,29.6147,30.008,30.3113,29.6147,1.247,626203,1.3733,72.3424,11.3877
2016-02-05,30.0317,29.7948,30.1928,29.7948,-0.7106,361082,0.7918,71.8283,11.3068
2016-02-15,28.9087,30.5008,30.7519,28.7144,2.3696,711453,1.5602,73.5304,11.5747
2016-02-16,30.3729,32.0076,32.0218,30.3729,4.9402,926167,2.0311,77.1629,12.1465
2016-02-17,31.9744,31.7375,31.9744,31.2874,-0.8438,519867,1.1401,76.5118,12.044
2016-02-18,32.1687,31.6522,32.4435,31.4153,-0.2687,594640,1.304,76.3062,12.0116
2016-02-19,31.6333,31.2732,31.747,31.041,-1.1976,491429,1.0777,75.3923,11.8678
2016-02-22,31.6428,31.7233,31.9602,31.3348,1.4394,545928,1.1972,76.4775,12.0386
2016-02-23,32.235,32.2161,33.1164,31.747,1.5534,1256190,2.7548,77.6655,12.2256
2016-02-24,31.8418,31.4627,32.1261,30.7046,-2.3386,779411,1.7092,75.8492,11.9397
2016-02-25,31.4153,28.5249,31.6759,28.3212,-9.3373,1256148,2.7547,68.7669,10.8249
2016-02-26,28.7144,28.4112,29.2973,27.9563,-0.3987,848662,1.8611,68.4928,10.7817
2016-02-29,28.4112,27.5204,28.596,27.1413,-3.1354,872857,1.9142,66.3452,10.4436
2016-03-01,27.5678,28.4159,28.7287,27.5536,3.2541,602876,1.3221,68.5042,10.7835
2016-03-02,28.6671,29.4252,29.6147,28.4349,3.5518,641349,1.4065,70.9373,11.1665
2016-03-03,29.4299,29.0461,29.6953,29.0035,-1.2882,468063,1.0265,70.0235,11.0226
2016-03-04,29.1314,27.961,29.1314,27.492,-3.7357,644151,1.4126,67.4076,10.6109
2016-03-07,28.7144,28.2833,28.9087,27.9895,1.1523,350071,0.7677,68.1844,10.7331
2016-03-08,28.2785,28.7239,28.8092,27.4967,1.5581,448470,0.9835,69.2467,10.9004
2016-03-09,28.1695,28.198,28.8756,27.961,-1.8311,353361,0.7749,67.9787,10.7008
2016-03-10,28.2406,28.1411,28.6102,28.0511,-0.2016,281318,0.6169,67.8417,10.6792
2016-03-11,27.8189,28.1458,28.1885,27.7905,0.0168,247845,0.5435,67.8531,10.681
2016-03-14,28.9087,30.9604,30.9604,28.9087,10.0,1754513,3.8476,74.6384,11.7491
2016-03-15,30.7993,30.008,31.0552,29.9938,-3.0762,940370,2.0622,72.3424,11.3877
2016-03-16,30.316,29.4015,30.316,28.8566,-2.0212,1007732,2.2099,70.8802,11.1575
2016-03-17,29.5674,30.5387,30.5814,29.3778,3.8678,762325,1.6718,73.6217,11.5891
2016-03-18,30.4582,31.638,31.8655,30.4582,3.5997,1236553,2.7117,76.2719,12.0062
2016-03-21,31.638,31.7944,31.9365,31.2258,0.4942,1110630,2.4356,76.6489,12.0656
2016-03-22,31.6001,32.2208,32.453,31.2779,1.3413,823703,1.8064,77.6769,12.2274
2016-03-23,31.9792,32.0645,32.543,31.6759,-0.4853,527439,1.1567,77.3,12.1681
2016-03-24,32.055,31.5243,32.3251,31.5101,-1.6846,631087,1.384,75.9977,11.9631
2016-03-25,31.5243,31.42,31.8891,31.1926,-0.3307,402595,0.8829,75.7464,11.9235
2016-03-28,31.4627,31.5101,32.2208,31.2969,0.2865,484498,1.0625,75.9635,11.9577
2016-03-29,31.5148,30.3255,31.6522,30.1691,-3.7594,545524,1.1963,73.1077,11.5081
2016-03-30,30.4203,31.131,31.2637,30.4203,2.6562,484761,1.0631,75.0496,11.8138
2016-03-31,31.1831,31.33,31.8891,31.1547,0.6393,574423,1.2597,75.5294,11.3713
2016-04-01,31.2779,30.8894,31.4627,30.5624,-1.4065,408747,0.8964,74.467,11.2114
2016-04-05,30.9415,31.8797,31.9839,30.7993,3.206,740341,1.6236,76.8545,11.5708
2016-04-06,32.164,31.8749,32.164,31.5575,-0.0149,582949,1.2784,76.843,11.5691
2016-04-07,32.1261,31.7423,32.6757,31.6617,-0.4162,795876,1.7453,76.5232,11.5209
2016-04-08,31.638,31.747,31.747,30.7993,0.0149,723747,1.5872,76.5346,11.5226
2016-04-11,31.747,33.6186,33.6186,31.747,5.8955,1324582,2.9048,81.0467,12.202
2016-04-12,33.5002,32.6378,33.9503,32.3725,-2.9175,1102576,2.4179,78.6822,11.846
2016-04-13,33.1638,32.4246,33.4054,32.4056,-0.6533,1508063,3.3072,78.1681,11.7686
2016-04-14,32.6094,32.8795,32.8889,32.2493,1.4029,1038882,2.2783,79.2647,11.9337
2016-04-15,32.9268,32.3582,32.9837,32.3109,-1.5852,748255,1.6409,78.0082,11.7445
2016-04-18,32.164,31.9792,32.164,31.2732,-1.1715,554734,1.2165,77.0944,11.6069
2016-04-19,32.2066,32.0787,32.453,31.6949,0.3112,461209,1.0114,77.3342,11.643
2016-04-20,32.6947,32.1971,33.8319,29.8611,0.3693,1324722,2.9051,77.6198,11.686
2016-04-21,31.9792,30.8467,31.9839,30.4676,-4.1943,595868,1.3067,74.3642,11.1959
2016-04-22,30.6951,30.5198,31.221,30.2307,-1.0599,642609,1.4092,73.576,11.0772
2016-04-25,30.6051,30.7993,30.7993,29.9464,0.916,587889,1.2892,74.25,11.1787
2016-04-26,30.8041,31.0315,31.3632,30.7425,0.7538,765845,1.6795,74.8097,11.263
2016-04-27,31.2495,30.7046,31.2495,30.6572,-1.0536,493672,1.0826,74.0215,11.1443
2016-04-28,30.7425,30.7993,30.8704,30.0033,0.3086,577533,1.2665,74.25,11.1787
2016-04-29,30.6524,31.0884,31.5954,30.3871,0.9385,659493,1.4463,74.9468,11.2836
2016-05-03,31.2637,32.2966,32.3488,30.7993,3.8866,925059,2.0286,77.8597,11.7221
2016-05-04,32.2966,31.766,32.3393,31.7423,-1.6432,755056,1.6558,76.5803,11.5295
2016-05-05,31.747,31.9981,32.2161,31.5622,0.7309,679432,1.49,77.14,11.6138
2016-05-06,31.9981,31.9365,32.4246,31.4627,-0.1925,983711,2.1573,76.9915,11.5914
2016-05-09,31.8418,30.8041,31.8418,30.5624,-3.546,656210,1.4391,74.2614,11.1804
2016-05-10,30.8372,30.8088,31.131,30.6382,0.0154,357206,0.7833,74.2729,11.1821
2016-05-11,31.1263,30.7188,31.2542,30.4913,-0.2922,410231,0.8996,74.0558,11.1494
2016-05-12,30.0649,30.2402,30.4392,29.6337,-1.5579,421527,0.9244,72.9021,10.9758
2016-05-13,30.1217,29.9227,30.4108,29.6905,-1.0498,280043,0.6141,72.1367,10.8605
2016-05-16,29.6147,30.0744,30.2212,29.6147,0.5067,277176,0.6078,72.5023,10.9156
2016-05-17,30.0791,30.6951,31.0836,29.9369,2.064,434157,0.9521,73.9987,11.1409
2016-05-18,30.5624,29.7853,30.5624,29.6147,-2.9639,443175,0.9719,71.8055,10.8106
2016-05-19,29.8043,29.9891,30.3208,29.6574,0.6841,297494,0.6524,72.2967,10.8846
2016-05-20,29.8517,30.0886,30.2307,29.6526,0.3318,319984,0.7017,72.5365,10.9207
2016-05-23,30.1028,30.2781,30.4108,30.0886,0.6299,407810,0.8943,72.9935,10.9895
2016-05-24,30.2781,29.9701,30.3208,29.8517,-1.0172,356449,0.7817,72.251,10.8777
2016-05-25,30.226,30.3302,30.4108,29.9938,1.2016,425027,0.9321,73.1191,11.0084
2016-05-26,29.899,30.2544,30.3208,29.7569,-0.25,300141,0.6582,72.9364,10.9809
2016-05-27,29.8753,30.4534,30.7425,29.8564,0.6578,435560,0.9552,73.4161,11.0531
