date,open,close,high,low,change_pct,volume,turnover_rate,pe,pb
2019-01-23,5.1392,6.1671,6.1671,5.1392,44.0,272954,0.0989,22.155,2.1198
2019-01-24,6.7802,6.7802,6.7802,6.7802,9.9415,181002,0.0656,24.3576,2.3306
2019-01-25,7.4564,7.4564,7.4564,7.4564,9.9734,395709,0.1434,26.7869,2.563
2019-01-28,8.2047,8.2047,8.2047,8.2047,10.0363,1209195,0.4383,29.4753,2.8202
2019-01-29,9.0252,9.0252,9.0252,9.0252,10.0,6963149,2.5238,32.4228,3.1023
2019-01-30,9.8727,9.8276,9.9268,9.476,8.8911,187655200,68.0157,35.3055,3.3781
2019-01-31,9.0162,8.8449,9.1514,8.8449,-10.0,91203266,33.0566,31.775,3.0403
2019-02-01,8.8449,9.2326,9.5391,8.6646,4.3833,109872093,39.8232,33.1678,3.1735
2019-02-11,9.2867,10.1522,10.1522,9.0342,9.9609,116567837,42.25,36.4716,3.4896
2019-02-12,10.4588,9.7465,10.7022,9.6113,-3.9964,155938390,56.5199,35.014,3.3502
2019-02-13,9.494,9.8457,9.9899,9.494,1.0176,105017544,38.0636,35.3703,3.3843
2019-02-14,9.6744,10.3506,10.8284,9.6744,5.1282,141816777,51.4015,37.1842,3.5578
2019-02-15,10.3686,10.5489,10.9907,10.1432,1.9164,115296821,41.7894,37.8968,3.626
2019-02-18,10.4407,10.7563,10.9276,10.1432,1.9658,104974875,38.0482,38.6417,3.6973
2019-02-19,11.0088,11.8292,11.8292,11.0088,9.9749,123730202,44.846,42.4962,4.0661
2019-02-20,12.1809,10.7473,12.3973,10.6481,-9.1463,159745837,57.8999,38.6094,3.6942
2019-02-21,10.3686,11.0448,11.0809,10.1071,2.7685,116447779,42.2065,39.6782,3.7965
2019-02-22,10.7653,10.7202,10.9727,10.6481,-2.9388,79003359,28.6348,38.5122,3.6849
2019-02-25,10.6391,11.0358,11.2612,10.6391,2.9436,91717821,33.2431,39.6458,3.7934
2019-02-26,11.0899,11.4596,12.0817,10.7473,3.8399,119723390,43.3938,41.1682,3.939
2019-02-27,11.4956,11.162,11.685,10.8284,-2.5964,88438171,32.0544,40.0993,3.8368
2019-02-28,10.9096,10.6662,11.2612,10.6571,-4.4427,60684257,21.995,38.3178,3.6663
2019-03-01,10.7563,10.9998,11.0538,10.567,3.1276,53778020,19.4919,39.5163,3.781
2019-03-04,11.0088,11.0629,11.5317,10.7563,0.5738,77497184,28.0889,39.743,3.8027
2019-03-05,10.9096,11.1981,11.3243,10.7743,1.2225,68773867,24.9271,40.2289,3.8491
2019-03-06,11.2702,12.3161,12.3161,11.0809,9.9839,84708599,30.7026,44.2453,4.2334
2019-03-07,13.4792,13.5513,13.5513,12.9382,10.0293,61463723,22.2775,48.6828,4.658
2019-03-08,14.9038,13.2989,14.9038,12.9743,-1.8629,134209530,48.6443,47.7758,4.5713
2019-03-11,13.9751,13.8849,14.6333,13.0915,4.4068,151347057,54.8558,49.8812,4.7727
2019-03-12,13.8759,15.2734,15.2734,13.5694,10.0,149567605,54.2108,54.8693,5.25
2019-03-13,15.2734,15.7333,16.7972,14.8857,3.0106,164581480,59.6526,56.5212,5.408
2019-03-14,14.507,14.1644,14.6964,14.1644,-9.9714,48488513,17.5747,50.8853,4.8688
2019-03-15,13.4431,13.2087,13.9571,12.803,-6.7473,96849904,35.1033,47.4519,4.5403
2019-03-18,13.2538,13.353,13.6054,12.9833,1.0922,59849908,21.6926,47.9702,4.5898
