date,open,close,high,low,change_pct,volume,turnover_rate,pe,pb
2016-01-04,19.4401,17.9328,19.5343,17.6417,-7.7126,3351615,0.7195,25.994,5.5715
2016-01-05,17.7187,18.2754,18.5323,17.1963,1.9102,3848642,0.8262,26.4905,5.6779
2016-01-06,18.3696,18.4124,18.498,18.0698,0.7498,2932738,0.6296,26.6892,5.7205
2016-01-07,18.2411,17.0422,18.2411,16.8281,-7.4419,800600,0.1719,24.703,5.2948
2016-01-08,17.2135,17.3847,17.89,17.1278,2.01,3841158,0.8246,25.1995,5.4012
2016-01-11,17.1706,16.2115,17.4019,15.9888,-6.7488,4233564,0.9088,23.4989,5.0367
2016-01-12,16.4513,16.3571,16.5626,16.1943,0.898,2820611,0.6055,23.7099,5.0819
2016-01-13,16.5283,15.8432,16.6054,15.6291,-3.1414,2706855,0.5811,22.9651,4.9223
2016-01-14,15.7576,15.9974,16.1001,15.0725,0.973,4376956,0.9396,23.1885,4.9702
2016-01-15,15.8946,15.4579,15.8946,15.081,-3.3726,3587173,0.77,22.4065,4.8026
2016-01-18,15.0725,15.5606,15.8347,14.9954,0.6648,2438184,0.5234,22.5554,4.8345
2016-01-19,15.612,16.0145,16.0573,15.5264,2.9169,2387404,0.5125,23.2134,4.9755
2016-01-20,15.8175,15.9888,16.6911,15.672,-0.1604,3367319,0.7228,23.1761,4.9675
2016-01-21,15.6634,15.475,16.1001,15.415,-3.2137,2391805,0.5134,22.4313,4.8079
2016-01-22,15.5521,15.7576,15.8347,15.4236,1.8262,1443701,0.3099,22.8409,4.8957
2016-01-25,15.8775,15.749,16.0488,15.6805,-0.0543,1243135,0.2669,22.8285,4.893
2016-01-26,15.6291,14.9868,15.7405,14.9183,-4.8396,2717206,0.5833,21.7237,4.6562
2016-01-27,15.2438,14.9183,15.2438,14.3874,-0.4571,2245385,0.482,21.6244,4.6349
2016-01-28,14.9183,14.6443,15.2523,14.6186,-1.837,1558017,0.3345,21.2272,4.5498
2016-01-29,14.7299,15.0468,15.1496,14.6443,2.7485,1607853,0.3451,21.8106,4.6748
2016-02-01,15.3294,14.6614,15.3294,14.61,-2.5612,1671735,0.3589,21.252,4.5551
2016-02-02,14.6785,15.1581,15.1581,14.6785,3.3878,2186283,0.4693,21.972,4.7094
2016-02-03,14.9611,15.1496,15.2438,14.8584,-0.0565,1674930,0.3595,21.9596,4.7068
2016-02-04,15.3123,15.4322,15.6805,15.1496,1.8655,1913310,0.4107,22.3692,4.7946
2016-02-05,15.5007,15.2866,15.5007,15.0725,-0.9434,1924835,0.4132,22.1582,4.7493
2016-02-15,14.7642,15.415,15.5606,14.6357,0.8403,1540685,0.3307,22.3444,4.7893
2016-02-16,15.5007,16.0145,16.1601,15.415,3.8889,3429464,0.7362,23.2134,4.9755
2016-02-17,16.0145,16.1515,16.28,15.8518,0.8556,2008268,0.4311,23.412,5.0181
2016-02-18,16.0573,15.9717,16.2629,15.8775,-1.1135,1793782,0.3851,23.1513,4.9622
2016-02-19,15.9717,16.1087,16.2543,15.9289,0.8579,2022350,0.4341,23.3499,5.0048
2016-02-22,16.28,16.5455,16.5712,16.1687,2.7113,2842864,0.6103,23.983,5.1405
2016-02-23,16.5712,16.2714,16.6054,16.1258,-1.6563,2187250,0.4695,23.5858,5.0553
2016-02-24,16.2714,16.3571,16.4084,16.083,0.5263,1623924,0.3486,23.7099,5.0819
2016-02-25,16.3656,15.5863,16.417,15.4579,-4.712,3721735,0.7989,22.5927,4.8425
2016-02-26,15.7405,15.8775,15.9888,15.5777,1.8681,2807552,0.6027,23.0147,4.9329
2016-02-29,15.5863,15.0725,15.8432,14.9012,-5.0701,2733406,0.5868,21.8479,4.6828
2016-03-01,15.141,15.1067,15.278,14.9098,0.2273,1889508,0.4056,21.8975,4.6935
2016-03-02,15.1153,15.8775,15.9032,15.1153,5.102,2183518,0.4687,23.0147,4.9329
2016-03-03,15.7662,15.7062,16.0402,15.6891,-1.0788,2315679,0.4971,22.7665,4.8797
2016-03-04,15.5949,15.5949,15.8432,15.4322,-0.7088,1747600,0.3751,22.6051,4.8451
