date,open,close,high,low,change_pct,volume,turnover_rate,pe,pb
2019-08-02,6.5545,7.8681,7.8681,6.5545,44.0203,1695323,0.5086,16.8305,1.5619
2019-08-05,8.6536,8.6536,8.6536,8.6536,9.9823,834170,0.2503,18.5106,1.7179
2019-08-06,9.5224,9.5224,9.5224,9.5224,10.0402,2392697,0.7178,20.369,1.8903
2019-08-07,10.4746,9.0428,10.4746,8.9594,-5.0365,156395790,46.9187,19.3432,1.7951
2019-08-08,8.6536,8.3755,8.9177,8.2018,-7.3789,112025790,33.6077,17.9158,1.6627
2019-08-09,8.2018,7.7847,8.2365,7.7569,-7.0539,83274979,24.9825,16.6521,1.5454
2019-08-12,7.6666,7.8681,7.9446,7.6666,1.0714,50186195,15.0559,16.8305,1.5619
2019-08-13,7.7361,7.5137,7.7569,7.4789,-4.5053,52705649,15.8117,16.0722,1.4916
2019-08-14,7.6179,7.3955,7.6666,7.3677,-1.5726,46859025,14.0577,15.8195,1.4681
2019-08-15,7.1244,7.2356,7.3468,7.0549,-2.1617,43972170,13.1917,15.4775,1.4364
2019-08-16,7.2426,7.2982,7.465,7.1731,0.8646,49480146,14.844,15.6113,1.4488
2019-08-19,7.2356,7.6318,7.7847,7.1731,4.5714,70928891,21.2787,16.325,1.515
2019-08-20,7.5415,7.472,7.604,7.4441,-2.0947,47529197,14.2588,15.983,1.4833
2019-08-21,7.4859,7.2982,7.5345,7.2634,-2.3256,34857994,10.4574,15.6113,1.4488
2019-08-22,7.319,7.3329,7.3607,7.2565,0.4762,24393721,7.3181,15.6857,1.4557
2019-08-23,7.3329,7.319,7.4372,7.2704,-0.1896,29538876,8.8617,15.6559,1.4529
2019-08-26,7.1175,7.1105,7.1731,7.0966,-2.849,26004456,7.8013,15.2099,1.4115
2019-08-27,7.1453,7.3538,7.5276,7.1453,3.4213,47477980,14.2434,15.7303,1.4598
2019-08-28,7.3051,7.2217,7.3329,7.2078,-1.7958,26931962,8.0796,15.4478,1.4336
2019-08-29,7.2495,7.1731,7.2843,7.1592,-0.6737,21707053,6.5121,15.3437,1.424
2019-08-30,7.2287,7.0897,7.2912,7.0619,-1.1628,28513436,8.554,15.1653,1.4074
2019-09-02,7.0966,7.3399,7.4372,7.0966,3.5294,50827562,15.2483,15.7005,1.4571
2019-09-03,7.3051,7.2773,7.3329,7.1939,-0.8523,36722884,11.0169,15.5667,1.4447
2019-09-04,7.2773,7.4928,7.6388,7.2287,2.9608,70592550,21.1778,16.0276,1.4874
