date,open,close,high,low,change_pct,volume,turnover_rate,pe,pb
2016-01-04,11.5284,10.4585,11.7168,10.4585,-9.987,12700010,1.8467,42.7857,3.9858
2016-01-05,10.0893,9.9386,10.5941,9.7276,-4.9712,16517097,2.4017,40.6587,3.7877
2016-01-06,10.0666,10.255,10.3002,10.0214,3.1842,11042363,1.6056,41.9534,3.9083
2016-01-07,10.2023,9.2679,10.2023,9.2303,-9.6253,3166708,0.4605,37.9153,3.5321
2016-01-08,9.6447,9.4714,9.8481,8.7631,2.1951,14096601,2.0497,38.7476,3.6096
2016-01-11,9.2906,8.5295,9.5919,8.522,-9.9443,12916338,1.8781,34.8944,3.2507
2016-01-12,8.5371,8.7631,8.8008,8.5069,2.7385,10490781,1.5254,35.85,3.3397
2016-01-13,8.8535,8.6576,8.9364,8.6049,-1.2038,10700300,1.5559,35.4184,3.2995
2016-01-14,8.3336,9.0796,9.1022,8.3185,4.8738,10191798,1.482,37.1446,3.4603
2016-01-15,8.9666,8.6576,9.1172,8.5371,-4.6473,8769869,1.2752,35.4184,3.2995
2016-01-18,8.3412,8.5898,8.8535,8.3261,-0.7833,15926970,2.3159,35.141,3.2737
2016-01-19,8.5446,8.9741,9.0268,8.5446,4.4737,11582089,1.6841,36.7131,3.4201
2016-01-20,8.8912,8.733,8.9515,8.6727,-2.6868,11238840,1.6342,35.7267,3.3282
2016-01-21,8.6275,8.424,8.9138,8.3713,-3.5375,8707503,1.2661,39.9982,3.7261
2016-01-22,8.5672,8.6727,8.733,8.3185,2.9517,10897378,1.5845,41.1789,3.8361
2016-01-25,8.7782,8.7405,8.8837,8.6049,0.7819,5850796,0.8507,41.5008,3.8661
2016-01-26,8.5597,7.8665,8.6576,7.8665,-10.0,9465536,1.3763,37.3508,3.4795
2016-01-27,7.8665,7.5349,7.9569,7.0904,-4.2146,14715396,2.1397,35.7766,3.3329
2016-01-28,7.452,6.8643,7.4596,6.789,-8.9,14450406,2.1012,32.5925,3.0362
2016-01-29,6.6609,7.2109,7.2712,6.6609,5.0494,12759719,1.8553,34.2382,3.1896
2016-02-01,7.0979,7.0602,7.2561,6.8794,-2.0899,6810426,0.9903,33.5227,3.1229
2016-02-02,7.0602,7.2938,7.3465,6.9547,3.3084,7369092,1.0715,34.6317,3.2262
2016-02-03,7.1506,7.3616,7.4445,7.0979,0.9298,8472291,1.2319,34.9537,3.2562
2016-02-04,7.3842,7.5651,7.6027,7.3541,2.7636,11467402,1.6674,35.9197,3.3462
2016-02-05,7.5575,7.4671,7.6253,7.4596,-1.2948,5975373,0.8689,35.4546,3.3029
2016-02-15,7.2185,7.4746,7.55,7.1431,0.1009,4583775,0.6665,35.4904,3.3062
2016-02-16,7.4972,7.7986,7.8288,7.4972,4.3347,7741397,1.1256,37.0288,3.4495
2016-02-17,7.7685,7.8212,7.874,7.6479,0.2899,11628348,1.6908,37.1361,3.4595
2016-02-18,7.9041,8.0624,8.1829,7.874,3.0828,17372357,2.526,38.281,3.5662
2016-02-19,8.0624,7.9192,8.0624,7.8137,-1.7757,12393796,1.8021,37.6012,3.5028
2016-02-22,8.0021,8.1226,8.1603,7.9569,2.569,10517012,1.5292,38.5672,3.5928
2016-02-23,8.1151,7.987,8.1377,7.9192,-1.6698,7173789,1.0431,37.9232,3.5328
2016-02-24,7.9117,8.0473,8.0548,7.8363,0.7547,6671068,0.97,38.2094,3.5595
2016-02-25,8.1,7.3164,8.1603,7.2712,-9.0824,15144096,2.202,34.7391,3.2362
2016-02-26,7.4144,7.2561,7.4822,7.0527,-0.8239,7412325,1.0778,34.4529,3.2096
2016-02-29,7.2863,6.7136,7.3013,6.6307,-7.4766,9667440,1.4057,31.8769,2.9696
2016-03-01,6.7287,6.9849,7.1205,6.7287,4.0404,10653980,1.5492,33.1649,3.0896
2016-03-02,7.0075,7.663,7.6856,6.9321,9.7087,13260208,1.9281,36.3848,3.3895
2016-03-03,7.5349,7.5877,7.8891,7.5048,-0.9833,15623385,2.2717,36.027,3.3562
2016-03-04,7.5425,7.2787,7.6103,7.1958,-4.0715,10484210,1.5245,34.5602,3.2195
2016-03-07,7.3239,7.437,7.5349,7.3239,2.1739,5583196,0.8118,35.3115,3.2895
2016-03-08,7.437,7.4822,7.4897,7.1205,0.6079,6637383,0.9651,35.5262,3.3095
2016-03-09,7.3315,7.2863,7.5349,7.226,-2.6183,5376480,0.7818,34.596,3.2229
2016-03-10,7.2863,7.2034,7.3767,7.1732,-1.1375,3785412,0.5504,34.2024,3.1862
2016-03-11,7.1657,7.1808,7.2637,7.0451,-0.3138,4040383,0.5875,34.0951,3.1762
2016-03-14,7.2637,7.4671,7.5877,7.2637,3.9874,9680560,1.4076,35.4546,3.3029
2016-03-15,7.4746,7.4746,7.6027,7.4068,0.1009,7301374,1.0617,35.4904,3.3062
2016-03-16,7.5123,7.2863,7.5952,7.2787,-2.5202,6599478,0.9596,34.596,3.2229
2016-03-17,7.3013,7.8589,7.8815,7.3013,7.8594,16811778,2.4445,37.315,3.4762
2016-03-18,7.776,8.1603,8.2357,7.761,3.8351,25054974,3.6431,38.7461,3.6095
2016-03-21,8.0473,8.3487,8.4391,8.0473,2.3084,23685907,3.4441,39.6405,3.6928
2016-03-22,8.2131,8.2507,8.424,8.1603,-1.1733,12838583,1.8668,39.1754,3.6495
2016-03-23,8.1829,8.3035,8.3412,8.1754,0.6393,8772140,1.2755,39.4258,3.6728
