date,open,close,high,low,change_pct,volume,turnover_rate,pe,pb
2016-01-04,6.9031,6.2204,6.9031,6.2204,-9.9611,38455254,1.6645,18.1357,2.4526
2016-01-05,5.9408,6.1505,6.3978,5.758,-1.1236,49229392,2.1308,17.9319,2.425
2016-01-06,6.1451,6.301,6.3978,6.0322,2.4476,42071809,1.821,18.3708,2.4844
2016-01-07,6.1612,5.672,6.1612,5.672,-9.9829,13003801,0.5628,16.5369,2.2364
2016-01-08,5.8601,5.7902,6.0752,5.3924,2.0853,54082099,2.3409,16.8817,2.283
2016-01-11,5.5913,5.3386,5.8601,5.3118,-7.7994,42397429,1.8351,15.565,2.1049
2016-01-12,5.4032,5.4085,5.6451,5.3548,1.3092,37647585,1.6295,15.7688,2.1325
2016-01-13,5.473,5.2795,5.5537,5.2741,-2.3857,45504260,1.9696,15.3926,2.0816
2016-01-14,5.0913,5.4193,5.4569,5.086,2.6477,45358074,1.9632,15.8001,2.1367
2016-01-15,5.3709,5.172,5.43,5.1075,-4.5635,43154417,1.8679,15.0791,2.0392
2016-01-18,5.1075,5.1827,5.2849,5.0537,0.2079,32312776,1.3986,15.1105,2.0435
2016-01-19,5.1774,5.3709,5.4193,5.1343,3.6307,52989508,2.2936,15.6591,2.1177
2016-01-20,5.344,5.3548,5.4193,5.258,-0.3003,52177167,2.2584,15.612,2.1113
2016-01-21,5.2849,5.1075,5.43,5.1075,-4.6185,48312620,2.0911,14.891,2.0138
2016-01-22,5.172,5.1774,5.2634,4.9784,1.3684,30665655,1.3273,15.0948,2.0413
2016-01-25,5.2311,5.258,5.3225,5.1881,1.5576,27338774,1.1833,15.3299,2.0731
2016-01-26,5.1666,4.7311,5.1989,4.7311,-10.0204,46213450,2.0003,13.7938,1.8654
2016-01-27,4.7473,4.6182,4.7795,4.4354,-2.3864,46537013,2.0143,13.4646,1.8209
2016-01-28,4.5645,4.4139,4.7204,4.3817,-4.4237,46203236,1.9998,12.869,1.7403
2016-01-29,4.4354,4.6451,4.7204,4.4085,5.2375,45109983,1.9525,13.543,1.8315
2016-02-01,4.6236,4.7042,4.801,4.5752,1.2731,45908488,1.9871,13.7154,1.8548
2016-02-02,4.715,4.8225,4.8924,4.6827,2.5143,44975785,1.9467,14.0602,1.9014
2016-02-03,4.7311,4.7956,4.8171,4.6881,-0.5574,25263511,1.0935,13.9819,1.8908
2016-02-04,4.8225,4.8602,4.9085,4.801,1.3453,27371576,1.1847,14.17,1.9163
2016-02-05,4.8118,4.6612,4.8333,4.6559,-4.0929,29221478,1.2648,13.59,1.8378
2016-02-15,4.5053,4.6021,4.6343,4.4677,-1.2687,17384200,0.7524,13.4176,1.8145
2016-02-16,4.6666,4.8279,4.8548,4.6666,4.9065,39241295,1.6985,14.0759,1.9036
2016-02-17,4.8118,4.887,4.8978,4.7795,1.225,37018038,1.6023,14.2483,1.9269
2016-02-18,4.9462,4.8709,5.0322,4.8655,-0.33,42496278,1.8394,14.2013,1.9205
2016-02-19,4.8548,4.9462,4.9784,4.8548,1.5452,29672430,1.2843,14.4208,1.9502
2016-02-22,5.0322,5.1128,5.1989,4.9515,3.3696,52487143,2.2718,14.9067,2.0159
2016-02-23,5.086,5.0268,5.1075,4.9462,-1.6824,33312202,1.4419,14.6559,1.982
2016-02-24,4.9999,5.1558,5.1935,4.9838,2.5668,49557006,2.145,15.0321,2.0329
2016-02-25,5.129,4.6397,5.129,4.6397,-10.0104,49849907,2.1577,13.5273,1.8294
2016-02-26,4.7096,4.672,4.7473,4.5537,0.6952,37272265,1.6133,13.6214,1.8421
2016-02-29,4.6505,4.4139,4.6612,4.3118,-5.5236,40429779,1.7499,12.869,1.7403
2016-03-01,4.4462,4.5645,4.7042,4.3763,3.4105,34662950,1.5003,13.3079,1.7997
2016-03-02,4.5591,4.8924,4.9354,4.5214,7.1849,55738414,2.4125,14.264,1.929
2016-03-03,4.8548,4.8924,4.9731,4.844,0.0,51561320,2.2317,14.264,1.929
2016-03-04,4.8763,4.887,4.9892,4.7849,-0.1099,61907946,2.6796,14.2483,1.9269
2016-03-07,4.9408,4.9892,5.0698,4.8978,2.0902,39682547,1.7176,14.5462,1.9671
2016-03-08,4.9515,4.9247,4.9569,4.6827,-1.2931,43482995,1.8821,14.3581,1.9417
2016-03-09,4.7956,4.7849,4.9247,4.758,-2.8384,41240555,1.785,13.9505,1.8866
2016-03-10,4.7903,4.6881,4.8279,4.6666,-2.0225,22657114,0.9807,13.6684,1.8484
2016-03-11,4.6397,4.7526,4.844,4.6343,1.3761,24635657,1.0663,13.8565,1.8739
2016-03-14,4.8171,4.9085,5.0268,4.7795,3.2805,44698985,1.9347,14.311,1.9354
2016-03-15,4.8924,4.8655,4.9032,4.801,-0.8762,26235668,1.1356,14.1856,1.9184
2016-03-16,4.8763,4.8225,4.9408,4.801,-0.884,26666642,1.1542,14.0602,1.9014
